entity_id,source_account_id,duplicate_confidence,hierarchy_parent_id,hierarchy_child_id,validity_score,review_flag,unified_profile_id,identity_confidence,hierarchy_payload,intent_signal_payload,group_revenue_rollup,cross_sell_propensity,health_score,coverage_gap_flag,competitor_risk_signal,primary_brand_name,active_product_count,engagement_intensity_score,open_opportunity_count,last_engagement_timestamp,last_synced_timestamp,external_legal_name,external_registration_number,is_externally_validated,validity_score_external,external_subsidiaries_found,ai_narrative,ai_recommended_actions,ai_narrative_generated_at,enrichment_run_id,regulatory_readiness_score,duplicate_exposure_count,group_known_subsidiary_count,crm_covered_subsidiary_count,group_revenue_visible,external_revenue_confirmed,model_id,prompt_version,source_refs,citation_count,run_id,run_timestamp,model_version
acc_001dm00003auaj9qak,001dM00003aUaJ9QAK,90.0,,acc_001dm00003auaj9qak,76.0,true,ucp_001dM00003aUaJ9QAK,90.0,"{""group_id"":""acc_001dm00003auaj9qak"",""canonical_account_id"":""acc_001dm00003auaj9qak"",""account_name"":""Globex APAC Pte Ltd"",""children"":[{""entity_id"":""acc_001dm00003auaj9qak"",""crm_record_id"":""001dM00003aUaJ9QAK"",""name"":""Globex APAC Pte Ltd"",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.705,""why_now"":""Globex APAC Pte Ltd combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged Globex APAC Pte Ltd because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-03-27T07:26:11.000Z,2026-04-20T05:02:41.712Z,Globex APAC Pte Ltd,,false,88.0,0,Model-generated public-evidence summary is not configured for Globex APAC Pte Ltd.,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,60.0,0,1,1,0.0,0.0,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003aukhyqak,001dM00003aUkHyQAK,90.0,,acc_001dm00003aukhyqak,76.0,true,ucp_001dM00003aUkHyQAK,90.0,"{""group_id"":""acc_001dm00003aukhyqak"",""canonical_account_id"":""acc_001dm00003aukhyqak"",""account_name"":""Globex APAC Holdings"",""children"":[{""entity_id"":""acc_001dm00003aukhyqak"",""crm_record_id"":""001dM00003aUkHyQAK"",""name"":""Globex APAC Holdings"",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.705,""why_now"":""Globex APAC Holdings combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged Globex APAC Holdings because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-03-27T07:26:11.000Z,2026-04-20T05:02:41.712Z,Globex APAC Holdings,,false,88.0,0,Model-generated public-evidence summary is not configured for Globex APAC Holdings.,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,60.0,0,1,1,0.0,0.0,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003aums9qac,001dM00003aUms9QAC,90.0,,acc_001dm00003aums9qac,76.0,true,ucp_001dM00003aUms9QAC,90.0,"{""group_id"":""acc_001dm00003aums9qac"",""canonical_account_id"":""acc_001dm00003aums9qac"",""account_name"":""Acme Industrial Holdings"",""children"":[{""entity_id"":""acc_001dm00003aums9qac"",""crm_record_id"":""001dM00003aUms9QAC"",""name"":""Acme Industrial Holdings"",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.705,""why_now"":""Acme Industrial Holdings combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged Acme Industrial Holdings because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-03-27T07:26:11.000Z,2026-04-20T05:02:41.712Z,Acme Industrial Holdings,,false,88.0,0,Model-generated public-evidence summary is not configured for Acme Industrial Holdings.,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,60.0,0,1,1,0.0,0.0,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003aumvnqas,001dM00003aUmvNQAS,90.0,,acc_001dm00003aumvnqas,76.0,true,ucp_001dM00003aUmvNQAS,90.0,"{""group_id"":""acc_001dm00003aumvnqas"",""canonical_account_id"":""acc_001dm00003aumvnqas"",""account_name"":""Acme Industrial Holding Ltd"",""children"":[{""entity_id"":""acc_001dm00003aumvnqas"",""crm_record_id"":""001dM00003aUmvNQAS"",""name"":""Acme Industrial Holding Ltd"",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.705,""why_now"":""Acme Industrial Holding Ltd combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged Acme Industrial Holding Ltd because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-03-27T07:26:11.000Z,2026-04-20T05:02:41.712Z,Acme Industrial Holding Ltd,,false,88.0,0,Model-generated public-evidence summary is not configured for Acme Industrial Holding Ltd.,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,60.0,0,1,1,0.0,0.0,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003aun0dqas,001dM00003aUn0DQAS,90.0,,acc_001dm00003aun0dqas,76.0,true,ucp_001dM00003aUn0DQAS,90.0,"{""group_id"":""acc_001dm00003aun0dqas"",""canonical_account_id"":""acc_001dm00003aun0dqas"",""account_name"":""Acme Industrial Holdings"",""children"":[{""entity_id"":""acc_001dm00003aun0dqas"",""crm_record_id"":""001dM00003aUn0DQAS"",""name"":""Acme Industrial Holdings"",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.705,""why_now"":""Acme Industrial Holdings combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged Acme Industrial Holdings because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-03-27T07:26:11.000Z,2026-04-20T05:02:41.712Z,Acme Industrial Holdings,,false,88.0,0,Model-generated public-evidence summary is not configured for Acme Industrial Holdings.,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,60.0,0,1,1,0.0,0.0,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003aun1pqac,001dM00003aUn1pQAC,90.0,,acc_001dm00003aun1pqac,76.0,true,ucp_001dM00003aUn1pQAC,90.0,"{""group_id"":""acc_001dm00003aun1pqac"",""canonical_account_id"":""acc_001dm00003aun1pqac"",""account_name"":""Acme Industrial Holding Ltd"",""children"":[{""entity_id"":""acc_001dm00003aun1pqac"",""crm_record_id"":""001dM00003aUn1pQAC"",""name"":""Acme Industrial Holding Ltd"",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.705,""why_now"":""Acme Industrial Holding Ltd combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged Acme Industrial Holding Ltd because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-03-27T07:26:11.000Z,2026-04-20T05:02:41.712Z,Acme Industrial Holding Ltd,,false,88.0,0,Model-generated public-evidence summary is not configured for Acme Industrial Holding Ltd.,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,60.0,0,1,1,0.0,0.0,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003aun3rqas,001dM00003aUn3RQAS,90.0,,acc_001dm00003aun3rqas,76.0,true,ucp_001dM00003aUn3RQAS,90.0,"{""group_id"":""acc_001dm00003aun3rqas"",""canonical_account_id"":""acc_001dm00003aun3rqas"",""account_name"":""Globex APAC Holdings"",""children"":[{""entity_id"":""acc_001dm00003aun3rqas"",""crm_record_id"":""001dM00003aUn3RQAS"",""name"":""Globex APAC Holdings"",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.705,""why_now"":""Globex APAC Holdings combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged Globex APAC Holdings because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-03-27T07:26:11.000Z,2026-04-20T05:02:41.712Z,Globex APAC Holdings,,false,88.0,0,Model-generated public-evidence summary is not configured for Globex APAC Holdings.,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,60.0,0,1,1,0.0,0.0,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003aun53qac,001dM00003aUn53QAC,90.0,,acc_001dm00003aun53qac,76.0,true,ucp_001dM00003aUn53QAC,90.0,"{""group_id"":""acc_001dm00003aun53qac"",""canonical_account_id"":""acc_001dm00003aun53qac"",""account_name"":""Globex APAC Pte Ltd"",""children"":[{""entity_id"":""acc_001dm00003aun53qac"",""crm_record_id"":""001dM00003aUn53QAC"",""name"":""Globex APAC Pte Ltd"",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.705,""why_now"":""Globex APAC Pte Ltd combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged Globex APAC Pte Ltd because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-03-27T07:26:11.000Z,2026-04-20T05:02:41.712Z,Globex APAC Pte Ltd,,false,88.0,0,Model-generated public-evidence summary is not configured for Globex APAC Pte Ltd.,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,60.0,0,1,1,0.0,0.0,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003d44lcqay,001dM00003d44LCQAY,82.0,,acc_001dm00003d44lcqay,76.0,true,ucp_001dM00003d44LCQAY,82.0,"{""group_id"":""acc_001dm00003d44lcqay"",""canonical_account_id"":""acc_001dm00003d44lcqay"",""account_name"":""Ayala Corp."",""children"":[{""entity_id"":""acc_001dm00003d44lcqay"",""crm_record_id"":""001dM00003d44LCQAY"",""name"":""Ayala Corp."",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.705,""why_now"":""Ayala Corp. combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged Ayala Corp. because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-04-14T06:06:47.000Z,2026-04-20T05:02:41.712Z,Ayala Corp.,,false,74.0,0,Model-generated public-evidence summary is not configured for Ayala Corp..,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,45.0,0,1,1,0.0,0.0,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003d457cqaa,001dM00003d457cQAA,82.0,001dM00003d4YKtQAM,acc_001dm00003d457cqaa,76.0,true,ucp_001dM00003d457cQAA,82.0,"{""group_id"":""001dM00003d4YKtQAM"",""parent_account_id"":""001dM00003d4YKtQAM"",""canonical_account_id"":""acc_001dm00003d457cqaa"",""account_name"":""NCS Pte. Ltd."",""children"":[{""entity_id"":""acc_001dm00003d457cqaa"",""crm_record_id"":""001dM00003d457cQAA"",""name"":""NCS Pte. Ltd."",""role"":""Current account"",""coverage_status"":""covered"",""in_crm"":true}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.705,""why_now"":""NCS Pte. Ltd. combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged NCS Pte. Ltd. because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-04-14T06:06:57.000Z,2026-04-20T05:02:41.712Z,NCS Pte. Ltd.,,false,74.0,0,Model-generated public-evidence summary is not configured for NCS Pte. Ltd..,[],2026-04-20T05:02:41.712Z,run_default_20260420_050241,50.0,0,1,1,0.0,0.0,gpt-5.4,pulse360-default-v1,[],0,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003d4yktqam,001dM00003d4YKtQAM,82.0,,acc_001dm00003d4yktqam,76.0,true,ucp_001dM00003d4YKtQAM,82.0,"{""group_id"":""grp_singtel"",""canonical_account_id"":""ent_sg_001"",""account_name"":""Singtel Group"",""children"":[{""entity_id"":""ent_sg_001"",""crm_record_id"":""001SG0000000001AAA"",""name"":""Singtel Group"",""role"":""Current account anchor"",""coverage_status"":""covered"",""in_crm"":true,""signal"":""Core Singtel coverage exists in CRM, but the operating group is only partially represented.""},{""entity_id"":""ent_sg_002"",""crm_record_id"":""001SG0000000002AAA"",""name"":""NCS Pte. Ltd."",""role"":""CRM-covered delivery subsidiary"",""coverage_status"":""covered"",""in_crm"":true,""signal"":""NCS is already represented in CRM and is the clearest data and AI expansion path in the group."",""suggested_play"":""Data and AI modernization""},{""entity_id"":""ent_sg_003"",""name"":""Optus"",""role"":""Whitespace growth entity"",""coverage_status"":""uncovered"",""in_crm"":false,""signal"":""Public disclosures position Optus as a growth engine, but the seller cannot work it directly from CRM yet."",""suggested_play"":""Group coverage follow-up""}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.755,""why_now"":""Singtel Group combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged Singtel Group because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-04-14T06:06:40.000Z,2026-04-20T05:02:41.712Z,Singapore Telecommunications Limited,,true,93.0,1,"Singtel FY2025 public disclosures show stable group revenue and strong AI-oriented hiring in Singapore, but the CRM sample still under-represents its group coverage. FY2025 operating revenue reached S$14.146 billion while current CRM coverage only reflects the Singtel core plus one major technology subsidiary.","[{""rank"":1,""action_type"":""create_opportunity"",""target"":""NCS data and AI modernization program"",""target_record_id"":""001SG0000000002AAA"",""reasoning"":""Official Singtel careers pages show active AI and data platform hiring while FY2025 disclosures highlight NCS and Optus as growth drivers."",""estimated_revenue_impact"":""S$12M influenced pipeline"",""confidence"":0.84,""source_ids"":[""singtel_fy2025_results"",""singtel_aida_jobs""]}]",2026-03-28T09:00:00.000Z,run_public_regional_20260328,72.0,0,3,2,1.04E10,1.41461E10,gpt-5.4,pulse360-public-regional-v1,"[{""source_id"":""singtel_fy2025_results"",""source_name"":""Singtel FY2025 Financial Results"",""source_type"":""annual_report"",""source_url"":""https://www.singtel.com/content/dam/singtel/investorRelations/stockExchange/2025/FY25-MDA.pdf"",""document_date"":""2025-05-22"",""accessed_at"":""2026-03-28T00:00:00Z"",""excerpt"":""Operating revenue remained stable for FY2025 while underlying net profit rose 9.3% to S$2.47 billion."",""jurisdiction"":""SG""},{""source_id"":""singtel_aida_jobs"",""source_name"":""Singtel AIDA Jobs"",""source_type"":""careers"",""source_url"":""https://groupcareers.singtel.com/go/Jobs-at-Singtel/4567910/"",""document_date"":""2026-02-15"",""accessed_at"":""2026-03-28T00:00:00Z"",""excerpt"":""Singtel advertised AIDA and AI platform engineering roles in Singapore."",""jurisdiction"":""SG""}]",2,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
acc_001dm00003d4bllqaa,001dM00003d4bllQAA,82.0,,acc_001dm00003d4bllqaa,76.0,true,ucp_001dM00003d4bllQAA,82.0,"{""group_id"":""grp_ayala"",""canonical_account_id"":""ent_ph_001"",""account_name"":""Ayala Corporation"",""children"":[{""entity_id"":""ent_ph_001"",""crm_record_id"":""001PH0000000001AAA"",""name"":""Ayala Corporation"",""role"":""Current account anchor"",""coverage_status"":""covered"",""in_crm"":true,""signal"":""This anchor account is in CRM, but the wider Ayala operating footprint is not fully action-ready.""},{""entity_id"":""ent_ph_001_dup"",""crm_record_id"":""001PH0000000002AAA"",""name"":""Ayala Corp."",""role"":""Duplicate CRM variant"",""coverage_status"":""duplicate"",""in_crm"":true,""signal"":""A second CRM variant exists for the same commercial group, which can dilute seller trust and ownership clarity."",""suggested_play"":""Resolve duplicate ownership""},{""entity_id"":""ent_ph_003"",""name"":""ACMobility"",""role"":""Mobility whitespace entity"",""coverage_status"":""uncovered"",""in_crm"":false,""signal"":""Ayala portfolio disclosures point to mobility expansion that is not represented as a seller-ready entity in CRM."",""suggested_play"":""Mobility data platform whitespace""},{""entity_id"":""ent_ph_004"",""name"":""AC Logistics"",""role"":""Logistics whitespace entity"",""coverage_status"":""uncovered"",""in_crm"":false,""signal"":""Public portfolio evidence shows logistics expansion that is still absent from the current CRM coverage map."",""suggested_play"":""Logistics planning and visibility review""}]}","{""routing_version"":""pulse360-intent-routing-v1"",""signal_score"":30.25,""signal_label"":""Monitor"",""threshold_label"":""The account is still building toward a routed signal and should remain visible in the queue."",""route_to"":""account_owner_plus_coverage"",""routing_confidence"":0.755,""why_now"":""Ayala Corporation combines whitespace potential with a group coverage gap, so the routed follow-up should confirm who actually owns the next motion."",""drafted_outreach"":""Pulse360 flagged Ayala Corporation because coverage is incomplete across the commercial group and the next owner needs to be confirmed. Lead with Unassigned Brand and validate the next sponsor path."",""channel_readiness"":""salesforce_preview"",""top_drivers"":[""Commercial room exists but still needs qualification."",""Engagement is limited, so the first touch should validate timing."",""Coverage is incomplete across the group, so route clarity needs review.""],""generated_at"":""2026-04-20 05:02:41.712612""}",0.0,25.0,35.0,true,18.0,Unassigned Brand,0,15.0,0,2026-04-14T06:06:44.000Z,2026-04-20T05:02:41.712Z,Ayala Corporation,,true,92.0,2,Ayalas 2024 Integrated Report and 2026 talent signals show a diversified Philippine group with meaningful digital and sustainability execution. CRM coverage in this sample still misses part of the operating footprint and understates the commercial room across listed and emerging businesses.,"[{""rank"":1,""action_type"":""investigate_subsidiary"",""target"":""ACMobility and AC Logistics white-space review"",""target_record_id"":"""",""reasoning"":""Ayalas integrated report and portfolio disclosures show expansion in mobility and logistics while the CRM sample remains centered on legacy accounts."",""estimated_revenue_impact"":""PHP 150M whitespace study"",""confidence"":0.81,""source_ids"":[""ayala_ir_2024"",""ayala_internship_2026""]},{""rank"":2,""action_type"":""create_task"",""target"":""Validate group hierarchy and budget owner map"",""target_record_id"":"""",""reasoning"":""The Philippine group story is strong but current CRM coverage understates the breadth of the portfolio shown in the integrated report."",""estimated_revenue_impact"":""Faster account planning cycle"",""confidence"":0.77,""source_ids"":[""ayala_ir_2024""]}]",2026-03-28T09:00:00.000Z,run_public_regional_20260328,78.0,1,4,2,1.84E11,3.257E11,gpt-5.4,pulse360-public-regional-v1,"[{""source_id"":""ayala_ir_2024"",""source_name"":""Ayala Integrated Report 2024"",""source_type"":""annual_report"",""source_url"":""https://ayala.com/app/uploads/2025/04/Ayala_IR2024_Full-Report_1004.pdf"",""document_date"":""2025-04-11"",""accessed_at"":""2026-03-28T00:00:00Z"",""excerpt"":""Sale of goods and rendering services increased 12 percent to PHP 325.7 billion, while Ayalas core net income reached PHP 45.0 billion."",""jurisdiction"":""PH""},{""source_id"":""ayala_internship_2026"",""source_name"":""Ayala 2026 Internship Announcement"",""source_type"":""news"",""source_url"":""https://ayala.com/stories/"",""document_date"":""2026-02-27"",""accessed_at"":""2026-03-28T00:00:00Z"",""excerpt"":""Ayala highlighted investment in next-generation talent through its 2026 internship launch."",""jurisdiction"":""PH""}]",2,run_20260420_050241,2026-04-20T05:02:41.712Z,dc-canonical-v2.crm-keyed
